t,s,i,i5,i15,x,zuse,va,zsales,y,e,ez,ey
2020,53,7,2,3,115.2304593832126,56.47463303021598,58.75582635299664,71.40041951487987,43.83003986833275,106.38775395681941,63.23273663393673,43.15501732288267
2020,53,8,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,53,9,3,4,140.62376239352497,92.31427285502811,48.30948953849689,88.73709731759922,51.88666507592575,117.65505218001964,79.70351292931524,37.9515392507044
2020,53,10,2,3,28.142614437686092,19.760453981630505,8.382160456055578,22.617543003140984,5.52507143454511,26.61626241417937,21.75100698464386,4.865255429535512
2020,53,11,3,3,52.128083632651,34.61593496481736,17.512148667833618,47.760187192727024,4.367896439923939,48.78480953330137,44.512736756554624,4.272072776746748
2020,53,12,3,4,90.26113421797518,62.25957808158325,28.001556136391926,69.95677377395207,20.304360444023164,79.40570986831834,61.07063054960651,18.33507931871183
2020,53,13,3,4,14.38668955248411,6.161232798514645,8.22545675396946,3.806724609405457,10.579964943078641,13.110409022130543,3.7679512837165503,9.342457738413993
2020,53,14,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,53,15,3,4,6.62051404290182,3.076006859685676,3.544507183216141,0.3811645051943141,6.239349537707505,6.436720580721553,0.3299828419385266,6.106737738783027
2020,53,16,2,3,93.93098138613495,52.4175024023798,41.513478983755085,24.389932780514386,69.54104860562055,85.8600184486849,24.025720905595996,61.8342975430889
2020,53,17,2,5,212.50717910006938,112.68898280190113,99.81819629816823,179.82983415343017,32.67734494663919,211.15833038958397,179.82983369530908,31.328496694274882
2020,53,18,2,6,325.5424783394999,183.66019165502226,141.88228668447783,10.995050513880512,314.54742782561954,317.6315283723929,6.781418709665752,310.85010966272716
2020,53,19,4,7,102.89330368581054,36.20761487684631,66.68568880896422,51.06346562004981,51.82983806576069,11.22748598881545,3.6941506234724635,7.533335365342987
2020,53,20,4,7,162.49629126392705,61.593266325695794,100.90302493823117,78.71525903659557,83.78103222733144,134.32781454255922,64.4776271091564,69.85018743340281
2020,53,21,4,7,495.16137478783185,170.56464344189237,324.5967313459395,64.08442296376204,431.0769518240695,412.73838465820995,33.47235464314498,379.266030015065
2020,53,22,4,8,190.69611717175212,104.07764242369272,86.61847474805936,84.6075984340556,106.08851873769643,35.85422613608074,8.333710420268504,27.520515715812238
2020,53,23,4,9,127.02045623605059,65.79970908884613,61.22074714720453,53.33319440170166,73.68726183434896,103.23585434663183,43.410425508944016,59.82542883768781
2020,53,24,4,9,47.79454134056765,27.723465061309316,20.071076279258325,12.82442311318384,34.970118227383786,40.393835533634864,7.331912545853407,33.06192298778146
2020,53,25,4,9,88.96367526053625,137.9817985158249,-49.01812325528873,65.64292701608922,23.32074824444703,19.449730163528248,15.39827453026087,4.051455633267376
2020,53,26,4,9,224.81630039919608,90.56168096572924,134.2546194334669,184.89012891714802,39.92617148204814,18.157103918938027,17.193953231044954,0.9631506878930716
2020,53,27,4,10,287.7796136245199,106.76311262954488,181.01650099497505,223.2481991598616,64.5314144646582,268.6145289208696,210.81903198521198,57.79549693565761
2020,53,28,4,11,476.11578986091956,97.2321759447253,378.88361391619435,352.3342812015038,123.78150865941555,465.79188968060123,343.8803874544734,121.9115022261278
2020,53,29,4,12,229.9848730198672,65.09289788656685,164.89197513330035,165.76747147587685,64.21740154399009,229.64985706274837,165.6366725072575,64.0131845554909
2020,53,30,4,12,254.67223899570803,98.89171716475683,155.78052183095107,104.25748013386755,150.4147588618407,222.59887772111264,79.38730690663684,143.2115708144758
2020,53,31,5,13,523.715296617031,117.26700227701147,406.44829434001934,2.51829732241089,521.1969992946204,519.6625657910486,0.39504779848098304,519.2675179925676
2020,53,32,5,14,371.58824162339914,75.0581765404255,296.5300650829735,5.9710385325553785,365.617203090844,362.57385556545546,2.8718517336361997,359.70200383181924
2020,53,33,5,14,196.12085930866377,45.68573531758977,150.43512399107397,4.960252943549381,191.1606063651144,185.593362985407,1.1388217304499955,184.454541254957
2020,53,34,5,15,103.15881361983963,30.589748245222218,72.56906537461738,84.33292006616844,18.8258935536712,102.43009833701035,84.07238741634848,18.357710920661866
2020,53,35,5,15,5.423356429787001,0.0,5.423356429787001,0.0,5.423356429787003,5.423356429787003,0.0,5.423356429787003
2020,54,1,1,1,3645.3960147084863,467.25125231583354,3178.1447623926524,1868.4163803384104,1776.979634370077,2064.0728281487877,939.4592502682888,1124.613577880499
2020,54,2,1,2,1265.967578504985,362.1398078297298,903.8277706752554,1259.3018069753416,6.665771529642964,315.6077261462587,309.8166982211232,5.791027925135513
2020,54,3,2,3,1901.1667855355768,1332.3297713312909,568.8370142042857,569.3067292575948,1331.8600562779827,1601.5593322406294,455.29157056612473,1146.2677616745048
2020,54,4,2,3,383.63678935246764,186.9519545478215,196.68483480464607,105.51601597031765,278.12077338214965,161.3207613483309,91.60472956295065,69.71603178538027
2020,54,5,2,3,55.020052159431906,26.66162396262981,28.358428196802098,21.19797066197805,33.82208149745382,17.093393548281075,9.706349512709984,7.387044035571091
2020,54,6,2,3,479.1786739057691,279.8443767878994,199.33429711786943,439.8842960717271,39.29437783404199,374.7729550116046,349.397652813294,25.375302198310614
2020,54,7,2,3,394.57507478126774,226.50056124921088,168.0745135320568,386.9249092469611,7.650165534306587,98.50250522009335,91.83305161137925,6.669453608714112
2020,54,8,3,4,176.04367509074973,90.81122857615954,85.23244651459025,144.73287988321147,31.31079520753824,169.30556479592923,139.00049786784516,30.30506692808407
2020,54,9,3,4,104.63919753536877,42.24136200107486,62.39783553429391,86.54894127862623,18.09025625674252,100.5289937171682,82.53467742588826,17.994316291279947
2020,54,10,2,3,41.561008286394,27.43200974269723,14.128998543696754,34.42468137558426,7.136326910809746,38.76883787083209,31.82935996403231,6.939477906799774
2020,54,11,3,3,347.2375468052604,175.10684950615203,172.13069729910856,344.4960668912298,2.7414799140306685,343.6215727724381,340.9314179655192,2.690154806918962
2020,54,12,3,4,166.97547520457738,95.92360296568198,71.05187223889553,85.42669997050744,81.54877523406994,164.1039907468992,82.55827103225405,81.54571971464514
2020,54,13,3,4,0.552705865364466,0.24151298962845025,0.31119287573601595,0.23151263429035435,0.32119323107411185,0.44445663067408603,0.22365181918632868,0.22080481148775735
2020,54,14,3,4,19.28058349861601,7.385830633021334,11.894752865594683,9.659832052221548,9.620751446394472,18.05895450626356,9.08520183546971,8.973752670793848
2020,54,15,3,4,8.239847967058388,5.461714719030887,2.7781332480274967,4.143591469035039,4.096256498023348,8.142043999624246,4.0964467307224925,4.045597268901753
2020,54,16,2,3,214.5042091391167,104.0569415210769,110.44726761803976,42.843889537735386,171.6603196013812,209.06990337322753,42.133448295791936,166.9364550774356
2020,54,17,2,5,2757.609951937273,491.2642276651774,2266.345724272096,2103.6949863154528,653.9149656218192,1570.6308747147218,1228.7531694971044,341.87770521761735
2020,54,18,2,6,6352.046156647812,4413.02976006288,1939.0163965849406,674.4489131366516,5677.597243511159,6333.9705168178125,661.9143047863561,5672.056212031456
2020,54,19,4,7,509.4457722176594,206.3113357569274,303.13443646073205,303.1688041287388,206.27696808892057,359.04248732337857,213.58889284152025,145.45359448185832
2020,54,20,4,7,806.1215194159521,193.97060304244746,612.1509163735049,506.85185881025257,299.2696606056988,574.465356668908,338.2045513970108,236.2608052718972
2020,54,21,4,7,2013.5734626846743,620.6205905117927,1392.9528721728814,1192.620094699498,820.9533679851771,1410.8681128374992,844.687978729161,566.180134108338
2020,54,22,4,8,532.153842619393,279.51584376750844,252.63799885188533,41.033061295136875,491.1207813242569,531.9072993242429,40.89215384880954,491.01514547543337
2020,54,23,4,9,485.39080531541106,224.79713418522144,260.59367113018965,426.26011587703476,59.1306894383758,323.53779175820114,315.6642237521372,7.873568006063941
2020,54,24,4,9,74.46227205581779,64.92119521901391,9.541076836803871,71.01659769314968,3.4456743626681567,67.87526359683325,65.0934098901477,2.7818537066855464
2020,54,25,4,9,29.960831251553568,26.780312926390362,3.180518325163219,28.318334608211522,1.6424966433420767,27.45094015418935,26.3258690226277,1.12507113156165
2020,54,26,4,9,37.65316662214608,28.960234836745478,8.692931785400578,36.49107533294315,1.1620912892029722,33.49807102727857,32.7972538301876,0.7008171970909731
2020,54,27,4,10,425.04081122092566,114.30350629495126,310.7373049259744,186.83784152527113,238.20296969565428,388.2605392105204,160.40376585096186,227.85677335955856
2020,54,28,4,11,1075.135575444433,499.4308160497186,575.7047593947146,667.2078825688187,407.9276928756143,1045.2952650427335,644.6333113697295,400.661953673004
2020,54,29,4,12,1188.711749066545,115.81003452512638,1072.9017145414186,233.7915304493335,954.9202186172113,1188.4742501604342,233.6386658133809,954.8355843470532
2020,54,30,4,12,361.58566529614444,99.65187320247195,261.93379209367237,300.2297400970802,61.35592519906405,360.8004152283147,299.6533224613785,61.1470927669362
2020,54,31,5,13,2588.3795721171023,779.7480929704117,1808.6314791466912,291.8639842971912,2296.5155878199107,2587.422257572881,291.0830416979656,2296.339215874915
2020,54,32,5,14,524.0245179118134,93.88452629631928,430.13999161549424,16.88353070562862,507.1409872061847,519.9630147403884,14.402812468504505,505.56020227188395
2020,54,33,5,14,170.96256991471282,43.824081202933705,127.1384887117792,0.025604897001406956,170.93696501771137,170.92828004307765,0.0,170.92828004307765
2020,54,34,5,15,453.3647756474958,142.18559521129563,311.17918043620045,13.020895272731936,440.3438803747638,453.3647756474957,13.020895272731936,440.3438803747638
2020,54,35,5,15,16.383312817272365,0.0,16.383312817272365,0.0,16.383312817272365,16.383312817272365,0.0,16.383312817272365
2020,55,1,1,1,319.8581339256999,182.71532969427204,137.14280423142793,80.23083810671545,239.6272958189844,286.5601593805388,77.01554471208553,209.54461466845325
2020,55,2,1,2,7067.142431350618,2323.4102259055,4743.732205445118,6084.327915390079,982.8145159605397,2613.206123149149,1639.4697662302299,973.7363569189192
2020,55,3,2,3,64.54505077541572,43.12298732879252,21.42206344662319,23.633985844855502,40.911064930560215,53.19430390681852,21.333074489972063,31.861229416846456
2020,55,4,2,3,29.853854446442234,11.177344816494978,18.67650962994725,5.610277704823653,24.24357674161858,16.270878398946245,4.324618586896753,11.946259812049494
2020,55,5,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,55,6,2,3,12.601098294083101,8.562725250121884,4.0383730439612195,2.3492296219927074,10.251868672090396,11.007518039259278,0.7610551256491651,10.246462913610113
2020,55,7,2,3,31.084111354506362,14.725569835016344,16.35854151949002,4.8379458243473135,26.246165530159054,28.14042596149596,1.945636958335138,26.19478900316082
2020,55,8,3,4,3784.876670137025,2063.537020685717,1721.3396494513065,2890.8016627543466,894.0750073826762,1953.7833321370258,1309.3346042688383,644.4487278681873
2020,55,9,3,4,128.32431919609343,87.19921569860611,41.125103497487395,122.82971285463968,5.494606341453825,27.402917089133545,21.951081753119666,5.451835336013878
2020,55,10,2,3,2.5502224691274513,1.732932623823702,0.8172898453037504,0.7300297264864718,1.8201927426409796,2.1543686541285556,0.4380004418514913,1.7163682122770643
2020,55,11,3,3,63.01854509778241,46.649262753152314,16.369282344630125,16.639568120762412,46.378976977019974,58.076096569362626,11.775047681780888,46.301048887581736
2020,55,12,3,4,65.48744629355726,44.500169497697414,20.987276795859884,10.257430842408866,55.230015451148354,57.512187662174604,2.9954867170132564,54.51670094516135
2020,55,13,3,4,0.15623626244804423,0.1061659990444411,0.05007026340360301,0.04093503808099002,0.11530122436705423,0.08095422441601796,0.004438822471030538,0.07651540194498742
2020,55,14,3,4,14.230787180534293,9.670134926023774,4.560652254510511,1.8586948477817313,12.372092332752555,10.391098188610354,0.5554415291460117,9.835656659464341
2020,55,15,3,4,2.396355313861533,1.6283764855560896,0.7679788283054434,0.7119786877905199,1.6843766260710145,1.2679832077193045,0.07445685843239566,1.1935263492869088
2020,55,16,2,3,68.61503181034493,64.76833720172067,3.8466946086242295,3.4623256340702016,65.15270617627476,59.29333518328355,3.1342558360955306,56.15907934718802
2020,55,17,2,5,238.1784692638232,131.9170063216838,106.26146294213942,111.1006577614871,127.07781150233616,214.30979369977618,111.1006577614871,103.20913593828908
2020,55,18,2,6,1142.2298446942837,755.9336183746321,386.2962263196523,37.41087572351341,1104.818968970771,1106.486157747947,11.208750815875407,1095.2774069320715
2020,55,19,4,7,164.69204893836746,57.83815543782471,106.85389350054272,18.55703427966713,146.13501465870024,151.92438343001186,13.58221672827629,138.34216670173558
2020,55,20,4,7,488.3852528071725,187.12475694775833,301.26049585941416,49.60651005796087,438.77874274921146,464.1941256178448,35.003741070178116,429.19038454766667
2020,55,21,4,7,444.12572574549745,156.09062566515092,288.03510008034647,53.548687748331155,390.57703799716626,397.6866241471337,29.448552322440545,368.2380718246932
2020,55,22,4,8,300.2118349148113,176.4831542945112,123.72868062030012,170.2111929988126,130.00064191599873,261.31393955882584,149.80297198046583,111.51096757836002
2020,55,23,4,9,10.162194687293294,4.512344094980696,5.649850592312607,5.894280254917889,4.267914432375403,5.999625563841754,3.1151256603076147,2.884499903534139
2020,55,24,4,9,387.58869210966736,272.20744913982605,115.38124296984138,225.71985489126854,161.86883721839868,312.817306531372,157.9748852998057,154.84242123156633
2020,55,25,4,9,44.539112211927716,38.3882717214333,6.150840490494467,25.971121429607,18.56799078232076,41.46839187250886,23.665518886964637,17.80287298554422
2020,55,26,4,9,90.0834275020211,67.80805322359691,22.27537427842431,62.33565888550038,27.747768616520617,48.033026065983975,24.82688514150546,23.20614092447851
2020,55,27,4,10,572.4142255968102,325.73020022228417,246.68402537452567,318.26998462238794,254.14424097442216,543.8528426383276,302.14494152748495,241.7079011108427
2020,55,28,4,11,967.3942885248182,303.391860862055,664.0024276627635,334.41945137440575,632.9748371504124,948.5788235257323,319.0080085510662,629.5708149746662
2020,55,29,4,12,495.04630581193976,43.445468438455784,451.60083737348396,15.290854699195421,479.75545111274437,493.7528389388849,14.462765187384809,479.2900737515001
2020,55,30,4,12,515.3197233260236,222.70028718497525,292.6194361410489,217.93934325387116,297.3803800721528,510.4245161003971,213.97040620559034,296.4541098948068
2020,55,31,5,13,2469.421899561862,1048.208164194208,1421.2137353676553,143.73483484264992,2325.687064719212,2462.6395306214117,139.0612785309777,2323.578252090434
2020,55,32,5,14,366.12499736327277,158.82162258433738,207.30337477893553,46.79950383123245,319.3254935320406,363.3606083060066,45.45541483981781,317.9051934661888
2020,55,33,5,14,704.810474646277,339.3309569539979,365.47951769227905,121.87387961928576,582.9365950269915,684.7610343603435,111.6378397841085,573.123194576235
2020,55,34,5,15,224.4278201933418,80.66291242726436,143.76490776607747,57.77184281421161,166.6559773791303,203.89369745748155,41.806286751655065,162.0874107058265
2020,55,35,5,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,56,1,1,1,465.2563872840605,19.482141757055537,445.77424552700495,41.69622933282412,423.56015795123636,415.8150724141481,32.42877907678821,383.3862933373599
2020,56,2,1,2,49.16675327595777,11.61071055508648,37.55604272087129,44.11375507199714,5.052998203960641,29.059776586490187,24.009236591864205,5.050539994625984
2020,56,3,2,3,42.09666142412877,29.936722959433528,12.159938464695228,0.5429639492018139,41.55369747492694,38.88442916648564,0.5330946303796162,38.35133453610602
2020,56,4,2,3,16.900321013264303,6.875873668229237,10.024447345035059,1.7130123188260704,15.187308694438237,16.686291853613213,1.6884874087378126,14.9978044448754
2020,56,5,2,3,2.2193239749997353,0.899313752194612,1.320010222805124,0.22257905939620984,1.9967449156035262,2.2033092901289795,0.22257445833956435,1.980734831789415
2020,56,6,2,3,4.051333073173457,2.9436789136240704,1.1076541595493856,1.848680083573447,2.202652989600013,3.6735769019506987,1.471980790657659,2.20159611129304
2020,56,7,2,3,14.716785286851508,10.484072243463375,4.232713043388115,6.746733686180457,7.970051600671053,13.33568463818061,5.373941793541331,7.961742844639278
2020,56,8,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,56,9,3,4,35.6498852561876,25.827064066779286,9.82282118940832,27.38078970183491,8.269095554352692,28.31254477152224,20.217837682263198,8.094707089259044
2020,56,10,2,3,5.017952082465598,3.6576234972180464,1.360328585247553,4.104583965269776,0.9133681171958262,4.102805911957532,3.1908888549329206,0.9119170570246109
2020,56,11,3,3,97.53644706030414,46.60098814454616,50.93545891575797,55.79162594721324,41.74482111309092,72.79814907443169,31.0635496853315,41.7345993891002
2020,56,12,3,4,59.40809900379233,41.95665338631686,17.45144561747541,48.76413009936764,10.643968904424714,27.057623700449394,16.421841092419637,10.635782608029757
2020,56,13,3,4,18.630060583864882,13.132411749587295,5.497648834277575,0.6329032581925147,17.997157325672347,18.61061194818407,0.6276655082576704,17.982946439926398
2020,56,14,3,4,21.459867061824536,15.144189244317284,6.315677817507256,0.23337148109266154,21.22649558073188,21.210636672393328,0.1440265356553848,21.066610136737943
2020,56,15,3,4,37.33832238695507,26.322038091513733,11.016284295441343,0.00636160976562568,37.33196077718945,37.31286754482214,0.0,37.31286754482214
2020,56,16,2,3,37.73917724473147,27.24809882857155,10.491078416159908,22.628376607580716,15.110800637150763,31.353410643111886,21.795770915219187,9.557639727892699
2020,56,17,2,5,569.0897128755091,152.56945746247388,416.5202554130353,138.4315327866063,430.6581800889026,247.13406719362712,138.4315327866063,108.70253440702082
2020,56,18,2,6,500.31151758189003,273.67278146728944,226.63873611460096,77.4519610423173,422.859556539573,491.8415330097539,69.70735276536188,422.13418024439204
2020,56,19,4,7,14.33149761254656,3.0178192083125426,11.313678404234016,5.349117310882421,8.982380301664138,11.444509583113724,2.5697838130492343,8.87472577006449
2020,56,20,4,7,112.57769435402454,24.674913975110808,87.90278037891375,36.4452775785334,76.13241677549117,88.96000236192506,17.977287980167244,70.98271438175782
2020,56,21,4,7,182.01956023358562,38.48443700263568,143.53512323094992,58.09205024350001,123.9275099900856,145.4284081440568,29.35423110547983,116.07417703857695
2020,56,22,4,8,27.244574237097943,7.883194675858834,19.36137956123912,16.33362603377673,10.91094820332124,8.322729312061316,6.94993206154298,1.3727972505183363
2020,56,23,4,9,265.3334147935937,117.64665328727918,147.6867615063148,137.00650952362267,128.32690526997058,213.02806060909472,98.317529502577,114.71053110651773
2020,56,24,4,9,0.5781403129963912,0.25633397642274486,0.3218063365736465,0.36412214407544813,0.21401816892094327,0.26516261775729033,0.08065751488600231,0.18450510287128805
2020,56,25,4,9,54.18606169207452,41.99303245180372,12.193029240270807,28.20008371018993,25.985977981884588,26.808167174162225,8.307361989010047,18.500805185152178
2020,56,26,4,9,2.8152605465263973,0.4218273447041045,2.393433201822292,1.5503837032428542,1.2648768432835407,2.427124521824242,1.2913056547773303,1.1358188670469118
2020,56,27,4,10,65.37997783533501,21.973191054648183,43.40678678068684,24.89153651077406,40.48844132456097,43.30376642446449,11.089251094914195,32.214515329550295
2020,56,28,4,11,154.0239064868413,36.70080711223697,117.32309937460431,46.34506662509449,107.67883986174685,149.28823025973767,42.20479656003595,107.08343369970171
2020,56,29,4,12,57.27567769228783,1.7251448080127147,55.550532884275114,31.488351047702587,25.787326644585285,56.54933581118243,30.858433486729204,25.690902324453223
2020,56,30,4,12,14.611617238312196,8.3785129247874,6.233104313524807,10.394386208981205,4.217231029331007,13.89046022205162,9.809492411379704,4.0809678106719165
2020,56,31,5,13,303.20155216083765,79.16287959860702,224.03867256223054,10.5267687703452,292.6747833904924,289.80228703761935,0.09825817762108356,289.7040288599983
2020,56,32,5,14,108.10615242044732,16.12929409183027,91.97685832861704,1.7722314145995914,106.33392100584776,105.22233776617325,0.055420119545555334,105.1669176466277
2020,56,33,5,14,72.0153480331305,24.52039575677026,47.49495227636024,1.5063738071466917,70.5089742259838,69.60316958940159,0.0,69.60316958940159
2020,56,34,5,15,10.438239568227168,4.343610292629066,6.094629275598095,2.758218910879384,7.6800206573477805,7.248915738088651,1.3692224101246098,5.879693327964041
2020,56,35,5,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,57,1,1,1,2671.6098745323216,1658.5291273263203,1013.0807472060019,1321.4999366057525,1350.1099379265697,2371.4696778883554,1232.6429096282072,1138.826768260148
2020,57,2,1,2,259.2242694272246,167.93954059885564,91.28472882836907,201.6236902492995,57.60057917792518,118.76842608357398,68.64543420317939,50.12299188039459
2020,57,3,2,3,495.9355124834235,307.26564766708884,188.66986481633506,99.92585485020346,396.00965763322006,339.6390283517782,67.98690117473228,271.65212717704594
2020,57,4,2,3,61.65248167813251,31.955507723163198,29.696973954969323,2.1550125057310816,59.49746917240141,6.810265161611434,0.08643285942088728,6.723832302190546
2020,57,5,2,3,6.5325478365329,3.3859283058884926,3.1466195306444105,2.0102766331221034,4.522271203410798,2.8639779852374594,0.04636153101513747,2.817616454222322
2020,57,6,2,3,5.012563912873959,3.000289756215494,2.0122741566584637,1.7188559687775176,3.2937079440964405,3.8952176010813315,0.6543953290851504,3.2408222719961812
2020,57,7,2,3,18.436866405882846,8.44325220511249,9.993614200770342,5.244299836950758,13.192566568932076,10.100193791282791,1.0608562822696659,9.039337509013125
2020,57,8,3,4,8.60410265091195,4.087707645360219,4.516395005551737,4.264217439535504,4.339885211376455,1.9064530984213788,0.35197993978299946,1.5544731586383793
2020,57,9,3,4,14.460521583547601,6.985407409242347,7.475114174305254,8.446814584996664,6.013706998550938,6.724975464283561,1.3707896691730637,5.354185795110497
2020,57,10,2,3,34.832306958119005,19.191268049010873,15.641038909108142,22.95576153335663,11.876545424762384,18.11375694751194,10.401849715215663,7.711907232296279
2020,57,11,3,3,176.96742620631215,96.68229272810994,80.28513347820233,125.25022293725821,51.717203269054,98.83733212203737,47.20177340266266,51.635558719374714
2020,57,12,3,4,1370.3404348350552,594.8173719660383,775.5230628690172,1194.015922156817,176.32451267823774,712.404692669402,539.9421253535435,172.46256731585856
2020,57,13,3,4,19.502278719474425,15.139270049306035,4.363008670168409,5.947287901218859,13.554990818255565,8.416020808170314,1.8225352574234115,6.5934855507469035
2020,57,14,3,4,11.772216617998373,3.361919102823715,8.410297515174657,2.8418142735182848,8.93040234448009,1.6319372526658087,0.3777031113612173,1.2542341413045914
2020,57,15,3,4,15.236148899815083,8.186649172485993,7.049499727329095,8.261407500904337,6.974741398910748,5.590970733026962,1.9390151433810527,3.65195558964591
2020,57,16,2,3,10.718644673498128,6.186935984102931,4.531708689395195,2.082204764409517,8.636439909088608,7.792495404032702,1.8383803246878638,5.954115079344838
2020,57,17,2,5,395.14162323066773,123.41332764992204,271.7282955807457,177.42213729092165,217.71948593974622,393.027898991106,176.6196786897183,216.40822030138764
2020,57,18,2,6,1981.667162723753,1193.7394500759278,787.9277126478271,610.6959429402958,1370.9712197834585,1853.464123400037,548.2673510614959,1305.196772338541
2020,57,19,4,7,62.96482006278608,13.805524208686911,49.15929585409916,47.29181466270429,15.673005400081756,62.96063300434303,47.290472295285845,15.670160709057184
2020,57,20,4,7,230.43487706018175,37.47559886293544,192.9592781972463,88.61291450254848,141.8219625576331,201.85314026411942,71.91647307243794,129.93666719168147
2020,57,21,4,7,1292.2214942203734,249.6748753042321,1042.5466189161414,290.9320344575051,1001.2894597628688,1144.435902145771,257.5668335314352,886.8690686143359
2020,57,22,4,8,206.32134943768233,117.85054131174644,88.4708081259358,32.20836916497185,174.11298027271044,202.63579026702232,30.207371509884847,172.42841875713748
2020,57,23,4,9,272.25883373076283,115.7785261507656,156.48030757999723,124.18384006161304,148.07499366914988,134.93131449936396,33.90224199550674,101.02907250385724
2020,57,24,4,9,0.0625383986089468,0.011778636929303875,0.05075976167964295,0.02619005630118737,0.036348342307759435,0.042471464377312904,0.010424234945460745,0.032047229431852155
2020,57,25,4,9,82.4600054858268,50.923378150130716,31.5366273356961,36.92682525690211,45.5331802289247,56.62232459918872,19.101728012996304,37.52059658619242
2020,57,26,4,9,71.7895892523275,11.653712759094851,60.13587649323265,31.251344421785653,40.53824483054188,46.960926251740375,13.064909462910972,33.89601678882941
2020,57,27,4,10,263.50307169236515,78.92687948413982,184.5761922082253,94.10767357254625,169.39539811981908,203.33313105883343,55.69025382837518,147.64287723045825
2020,57,28,4,11,443.20986938860057,184.34079078519244,258.8690786034082,165.655501865053,277.55436752354757,441.3837620761516,164.38431726858812,276.99944480756346
2020,57,29,4,12,267.8986876036936,61.99846357508028,205.90022402861337,33.91053560729188,233.98815199640174,267.1860596444171,33.47477328532785,233.71128635908929
2020,57,30,4,12,180.86091414420247,37.61750948806091,143.24340465614156,19.353549042886872,161.50736510131568,179.94016620098273,18.713712839002614,161.2264533619801
2020,57,31,5,13,624.3156656678402,71.712355570556,552.6033100972842,264.5596662135548,359.7559994542851,227.72830004271785,0.3170873849310006,227.41121265778685
2020,57,32,5,14,537.2950910814153,7.474568075575326,529.82052300584,7.228339078698264,530.0667520027174,526.1821613638351,0.9912261454326992,525.1909352184024
2020,57,33,5,14,248.67358693966102,33.6107516863044,215.0628352533566,0.5564920395493569,248.11709490011154,248.5057560978411,0.4818314968678689,248.02392460097323
2020,57,34,5,15,159.93648075881453,52.516819634678576,107.41966112413597,6.526745293322766,153.40973546549182,159.73375719643323,6.440377380627238,153.293379815806
2020,57,35,5,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,58,1,1,1,7872.467286157433,2012.9454331803017,5859.521852977129,3830.183177743549,4042.28410841388,4075.7316867251016,1276.7155000665962,2799.0161866585054
2020,58,2,1,2,925.3085506317846,249.45385999024893,675.8546906415356,350.93113216858984,574.3774184631947,866.1693805458306,293.3582407751565,572.811139770674
2020,58,3,2,3,2942.0903460511145,2200.4242763482835,741.6660697028311,753.4961840340482,2188.594162017067,2080.8865445068336,631.4067207775253,1449.4798237293085
2020,58,4,2,3,7670.26854485124,4940.730877395163,2729.537667456085,2209.7537023280165,5460.514842523221,2241.588070358155,1506.8116999787544,734.7763703794005
2020,58,5,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,58,6,2,3,82.11395726214025,47.61091913878709,34.5030381233532,58.61791286686583,23.49604439527441,50.49021925297336,27.22441921251346,23.265800040459904
2020,58,7,2,3,264.03134791554066,159.25763356586188,104.77371434967854,223.21425486195577,40.817093053585,60.71913895958797,20.01982605549746,40.69931290409051
2020,58,8,3,4,0.020315145913666604,0.01503198441266498,0.005283161501001591,0.019848220803000152,0.00046692511066644837,0.01627844329119398,0.01589271121296983,0.0003857320782241499
2020,58,9,3,4,392.84186878137194,186.99757445840626,205.84429432296557,242.00779420482436,150.8340745765474,352.95256952526745,204.5134795873002,148.43908993796725
2020,58,10,2,3,751.6867420378271,565.9867289557835,185.7000130820435,407.3382038396214,344.3485381982053,550.1161173313537,292.32424248603604,257.7918748453177
2020,58,11,3,3,176.50041104616358,80.93149521059465,95.56891583556889,89.40363022808202,87.09678081808153,171.2581153514226,84.25253304310002,87.00558230832257
2020,58,12,3,4,211.0456472262593,103.51153168175887,107.53411554450051,119.41060753314926,91.63503969311012,172.5263647061987,81.07160467636773,91.45476002983096
2020,58,13,3,4,58.391439077309784,41.567279611919645,16.824159465390068,26.084583143004,32.30685593430582,46.02737109605684,18.31727150313967,27.710099592917167
2020,58,14,3,4,2.6615745654485536,1.241853490183794,1.4197210752647587,1.3501192004336444,1.3114553650149088,1.2831801627732191,0.5970180272055341,0.6861621355676851
2020,58,15,3,4,258.8646040688765,121.21147102384151,137.65313304503508,20.639881625807387,238.22472244306908,27.769171966036453,8.30552543120098,19.463646534835473
2020,58,16,2,3,271.28333984820244,126.03382596235056,145.24951388585185,88.77229609885167,182.51104374935076,214.82044943607798,84.50058310922935,130.31986632684863
2020,58,17,2,5,1163.8093433769848,980.4811562087507,183.32818716823513,426.19978109002955,737.6095622869555,1151.6440892345963,422.15068249065007,729.4934067439461
2020,58,18,2,6,7331.130662934902,3372.916354442501,3958.2143084924005,1505.4231145110994,5825.707548423806,7234.738127977053,1452.7339317058775,5782.004196271176
