t,s,agg,i,Exports,va,GVC_trade_f,GVC_trade_b,GVC_trade,GVC_prod,GVCP_trade_f,GVCP_trade_b,GVCP_trade,GVCP_prod
2020,8,15,14,1651.3081955388184,1016592.2051181424,313.3611840604627,115.58520136264839,428.94638542311105,4776.314994599866,0.1897654144193317,0.06999614104436343,0.2597615554636951,0.004698358860665069
2020,8,15,15,14104.777829859055,332965.1445401225,1402.940016729472,1161.1832252656961,2564.1232419951684,15940.228040065302,0.09946558773577586,0.08232552396589571,0.1817911117016716,0.04787356364907588
2020,9,15,1,157.13796034503883,498.23574307513326,11.004164850798025,39.29434931880443,50.298514169602456,38.33660307929633,0.07002868579072434,0.2500627425258866,0.32009142831661097,0.07694470662157056
2020,9,15,2,22.809913774435433,29.484411959855354,8.287762510792183,8.115193346347828,16.40295585714001,14.988355013110532,0.3633403700140604,0.355774836617009,0.7191152066310693,0.5083484464101913
2020,9,15,3,727.1632440810278,1293.8670180190613,64.19843246113466,278.2859193600786,342.48435182121324,280.63454250802175,0.08828613517487008,0.3827007506571237,0.4709868858319938,0.21689597045118236
2020,9,15,4,869.8300299552511,596.602230344277,158.6455540518646,310.060411787537,468.70596583940164,262.2093286187625,0.18238684408266084,0.3564609189262967,0.5388477630089576,0.43950443910920556
2020,9,15,5,0.0,344.33122982443376,0.0,0.0,0.0,88.94995169898527,,,,0.25832670404116037
2020,9,15,6,127.04587785571042,1422.0886988992834,21.232116965377415,41.23738093033631,62.46949789571372,205.74418797987656,0.16712165182951727,0.3245865322538899,0.4917081840834072,0.14467746501264334
2020,9,15,7,940.7279641553657,2437.323343927389,201.5040100355294,180.6702486461962,382.17425868172563,694.9829804264798,0.2142000851611232,0.19205366006995583,0.40625374523107904,0.28514188819388103
2020,9,15,8,34.030094697767275,980.055920911788,3.754934066649604,7.751378031655493,11.506312098305097,101.02166037118108,0.11034156971934511,0.22778008996149116,0.33812165968083624,0.1030774450882316
2020,9,15,9,3729.9075434295128,1437.81551104226,858.8816748290839,2063.690290925809,2922.571965754893,1111.979495605717,0.23026889134076867,0.5532818888664254,0.7835507802071939,0.773381207161726
2020,9,15,10,108.09635738214779,447.63609378361707,13.493888315398086,35.53286836144455,49.02675667684264,124.18646752601731,0.12483203543754763,0.32871476173639164,0.4535467971739393,0.27742728803734007
2020,9,15,11,6082.964367067152,2210.622808767022,581.8448221049301,2736.9256720695694,3318.7704941744996,1376.8523371475264,0.09565152563690942,0.4499328792532701,0.5455844048901795,0.6228345838499096
2020,9,15,12,5061.561156057707,5380.998489865202,974.0110666569107,2077.9261450043136,3051.9372116612244,2435.3942825640934,0.19243293454850552,0.4105306803450234,0.6029636148935289,0.452591519427299
2020,9,15,13,505.7577498960702,2205.0029697368986,80.29588813356247,65.00314579443653,145.299033927999,312.51660732781215,0.15876353481496375,0.12852624761122147,0.2872897824261852,0.14173069679135247
2020,9,15,14,14.650084001277719,2447.045873228537,0.5975589611223838,2.0250942525856583,2.622653213708042,66.76823945042179,0.04078877370739084,0.13823089699752153,0.17901967070491234,0.027285242251029147
2020,9,15,15,330.00275333273026,1117.8926689071086,92.46033861735512,74.94150763818404,167.40184625553917,292.8463202851738,0.2801805066278662,0.2270935829514826,0.5072740895793488,0.2619628238294744
2020,10,15,1,2583.780807711618,4943.536472257193,698.6089453822655,727.8063292627958,1426.4152746450613,1598.5004035794911,0.2703824346466153,0.28168269037782406,0.5520651250244394,0.32335159506765493
2020,10,15,2,649.1563703058288,998.0254461427261,196.58261281373575,185.18320392842105,381.7658167421568,445.60052628377804,0.30282782670856684,0.28526748315075157,0.5880953098593183,0.44648212929438014
2020,10,15,3,33140.908494231524,19642.13171894834,5804.510850406216,11481.51893080151,17286.029781207726,9448.05324696754,0.1751464010534456,0.3464455095671253,0.5215919106205709,0.48100956567016634
2020,10,15,4,109758.50784532266,36808.425663194816,18170.277008694517,51176.777424264816,69347.05443295932,17912.383868172492,0.16554777725569125,0.4662670660244923,0.6318148432801834,0.4866381418231451
2020,10,15,5,2814.33938588363,6617.63526320014,681.0690941212232,877.1246437472756,1558.1937378684988,2027.2426227772792,0.2419996314365565,0.3116627113797369,0.5536623428162933,0.30633943125432245
2020,10,15,6,1058.5134021160325,13077.657539911257,231.97283959545516,252.97809564184422,484.9509352372994,1477.0858171665648,0.21914964811189672,0.23899375778910845,0.4581434059010052,0.11294727764958648
2020,10,15,7,3325.848270775534,24958.54280522044,989.3064180390076,561.6728018314116,1550.979219870419,7444.059017223902,0.2974598771483695,0.1688810661529182,0.4663409433012877,0.2982569565586525
2020,10,15,8,182.14920118986467,3081.4353071681335,24.277821625460668,34.6453552259142,58.92317685137487,211.04222479941342,0.13328535874365152,0.19020316860902037,0.32348852735267186,0.06848828671122195
2020,10,15,9,7568.61903517356,12293.190728777285,1927.6001659758456,1806.1019122961784,3733.7020782720238,4617.046167291455,0.25468320667452415,0.23863031074793178,0.49331351742245594,0.3755775265475507
2020,10,15,10,1188.656637906746,3922.093530902516,257.6514126497847,283.4038676179494,541.0552802677341,940.6443272936955,0.2167584855316294,0.23842366128290057,0.45518214681453,0.23983220182850742
2020,10,15,11,1024.049214780701,9186.940703172537,242.5425433866709,140.14924005690634,382.69178344357726,1995.8801531469333,0.2368465693698238,0.13685791467250832,0.37370448404233214,0.21725188151673752
2020,10,15,12,8018.2408088401235,46875.37519565308,2456.483720799245,1277.987941881833,3734.4716626810778,10151.276440875597,0.306361928927224,0.15938507864129614,0.4657470075685201,0.21655883069746523
2020,10,15,13,346.6934511037984,14606.266941974789,56.73581631063937,31.000702147049683,87.73651845768906,481.7600522681818,0.1636483646576091,0.08941819364729857,0.2530665583049077,0.032983106099733324
2020,10,15,14,281.9760825148368,24461.22667698779,23.775831750654238,19.18097781858848,42.95680956924272,410.08204757064965,0.08431861148862943,0.06802342116225135,0.1523420326508808,0.016764574115019325
2020,10,15,15,2229.843076567217,7524.131364069439,354.59408803011604,361.5026146738011,716.0967027039171,1321.989417610732,0.15902199206591885,0.16212020409540415,0.321142196161323,0.17569993845717918
2020,11,15,1,19783.12774297165,29897.759346855295,5569.086686160375,3931.423992468505,9500.51067862888,9605.34128135333,0.281506885994754,0.19872610860864615,0.48023299460340013,0.32127294791285554
2020,11,15,2,9206.381250947352,5526.599509482211,2982.4454788137737,2764.742845499153,5747.188324312927,3606.028338169896,0.3239541571784109,0.3003072293160417,0.6242613864944526,0.6524859150699968
2020,11,15,3,274396.51043904363,182388.26934141238,43905.15090259259,83594.06515268622,127499.21605527881,60575.099312785664,0.16000622906006667,0.3046469687931997,0.46465319785326636,0.3321216848622825
2020,11,15,4,992527.3500020027,541177.5722592692,161164.8743945025,354645.48601376096,515810.36040826346,211858.00849143695,0.16237827037630478,0.357315580284055,0.5196938506603598,0.3914759578949057
2020,11,15,5,13181.063830576233,81678.0673336462,3786.239109078442,2924.098511393631,6710.3376204720735,14719.212236626883,0.287248370673653,0.22184085814155402,0.509089228815207,0.18021009454717468
2020,11,15,6,5174.239242608013,205329.63485018793,1178.163200833254,1064.619105588582,2242.782306421836,11123.699417479342,0.22769785964504705,0.20575374575296473,0.4334516053980118,0.05417483660162054
2020,11,15,7,99298.31083608726,368501.81871171284,24091.254159654425,10518.159180082243,34609.41333973667,64412.17441491885,0.2426149443712301,0.10592485503046145,0.34853979940169155,0.1747947259530622
2020,11,15,8,9978.370822538522,37253.00589977678,1641.201763211993,1296.34661384332,2937.548377055313,3249.434973985697,0.16447592421650123,0.1299156582671004,0.2943915824836016,0.08722611492688079
2020,11,15,9,51927.15893125332,144352.78051754358,13027.661507378665,18785.874092001624,31813.535599380288,41046.173611992665,0.2508833869502868,0.3617735781938765,0.6126569651441632,0.2843462624331245
2020,11,15,10,6473.897456754462,52369.824182279284,1357.9183951045738,1005.1612480892921,2363.079643193866,8378.019321360456,0.20975284273120612,0.15526369622066988,0.365016538951876,0.15997799213913308
2020,11,15,11,40732.74934934507,150189.4366312825,15105.775005394955,4789.475540939963,19895.25054633492,31029.05269128505,0.37085085703005305,0.11758291835061147,0.48843377538066457,0.2065994346024606
2020,11,15,12,120271.37300358384,879296.0001409913,33573.24433430246,10464.484353999493,44037.72868830195,156395.85016417006,0.2791457642485053,0.08700727440508783,0.3661530386535931,0.1778648488553259
2020,11,15,13,2183.7265837372443,242678.1870309199,465.4665072362726,184.17498023540995,649.6414874716826,7219.878912927015,0.21315237479944496,0.08433976194959886,0.29749213674904385,0.029750835875525652
2020,11,15,14,4950.579669496717,468468.7385843543,418.9923508978386,258.1812078047787,677.1735587026174,4183.242222281997,0.08463500819499668,0.05215171253491327,0.13678672072990997,0.008929608056501611
2020,11,15,15,19908.66977290954,183075.89207305296,4101.795596057932,1954.2853229143054,6056.080918972238,18432.23373694451,0.206030620972949,0.09816252643727978,0.3041931474102288,0.10068083529856282
2020,12,15,1,5473.01321946678,4854.324578578991,1376.5680434097885,1655.765254285429,3032.3332976952174,2003.7453788897526,0.25151922500634916,0.3025326612397156,0.5540518862460648,0.41277531950208196
2020,12,15,2,1609.6749708022096,1542.8527359371826,588.7873199225955,374.0602314521347,962.8475513747303,1165.6179918969196,0.36578025415227966,0.23238246120315537,0.5981627153554351,0.7554953008453412
2020,12,15,3,28784.84916888746,15740.210299633069,2344.6070479779823,10867.76746565173,13212.374513629713,4841.239874300428,0.08145281686979226,0.3775516557994794,0.45900447266927175,0.3075714861581796
2020,12,15,4,53509.39374497112,36747.52418605347,8405.585517578205,16906.39357097415,25311.979088552354,15775.363437168722,0.15708616617186347,0.3159518803661092,0.47303804653797266,0.4292905110368179
2020,12,15,5,1227.8790869052916,3100.737660408107,325.53137576026137,296.4631284400524,621.9945042003137,891.0391190124775,0.26511680118334824,0.24144325903232774,0.5065600602156759,0.2873635942794343
2020,12,15,6,9015.75231500857,19423.299232727983,1127.1898234734915,2777.489747136947,3904.6795706104385,4000.3017742127668,0.12502448870484748,0.30807076881573653,0.43309525752058403,0.2059537736757057
2020,12,15,7,31019.21559870254,40962.09546298711,5394.4637066419955,6491.965824819011,11886.429531461006,10968.514210613279,0.17390716053012098,0.20928852324333289,0.38319568377345387,0.26777229257044005
2020,12,15,8,333.2351744333233,3679.871723471292,40.40044889737523,91.08089541353394,131.48134431090915,363.145078021034,0.12123704817799452,0.2733231735467896,0.3945602217247841,0.09868416763138484
2020,12,15,9,41178.86337848086,16324.139454933338,4486.302840482553,26563.72885182092,31050.031692303473,8614.679844617096,0.10894673802062717,0.6450816431641122,0.7540283811847394,0.5277264304436975
2020,12,15,10,1818.7359895904615,4304.9759370851125,216.23172837929678,509.19411082288207,725.4258392021788,1092.3012383614264,0.11889121324749685,0.2799714272644603,0.39886264051195713,0.25372992888341683
2020,12,15,11,2221.612250433043,17677.845115114,767.7704311076022,178.00253540022422,945.7729665078265,3256.241245876909,0.3455915544928897,0.08012313371315245,0.42571468820604214,0.1841989917138105
2020,12,15,12,18003.53487837684,72320.68080966745,4197.872712866277,3236.9225286890555,7434.795241555332,15092.441155415203,0.2331693604186662,0.17979372109733652,0.4129630815160027,0.2086877638103999
2020,12,15,13,216.3936831425492,16817.88957922122,61.57404394141798,25.246895834283105,86.82093977570109,535.8900128405579,0.2845464019430554,0.11667113137333,0.40121753331638543,0.03186428417883412
2020,12,15,14,362.41843961214533,54861.99569882748,39.7483099048823,41.90227458671605,81.65058449159835,735.4675513682091,0.1096751863603307,0.1156184951062623,0.22529368146659304,0.01340577465328932
2020,12,15,15,650.2608016133387,13012.186194991784,108.55937359464758,98.73731188748981,207.29668548213738,1333.1895388566727,0.1669474360522806,0.1518426324368872,0.3187900684891678,0.10245699829977836
2020,13,15,1,19648.173154219636,40598.96390249778,1010.9065553375301,2290.6043556843097,3301.51091102184,3716.6879686442485,0.05145040953186165,0.11658103466949446,0.16803144420135613,0.09154637486735433
2020,13,15,2,4584.095448653988,3011.3402563090735,1338.8184297386836,740.0675229664782,2078.885952705162,2522.6832924718765,0.2920572760176266,0.16144243313777024,0.45349970915539684,0.83772774836274
2020,13,15,3,78810.06883303869,66319.75919876157,9548.561522599486,17392.288693167582,26940.850215767066,15891.144207862844,0.12115915724967044,0.22068612489114336,0.3418452821408138,0.2396140215201443
2020,13,15,4,164921.33929160648,79414.77585449336,25656.22146636146,69655.51157807015,95311.7330444316,27444.73130653766,0.155566414731797,0.422355966045779,0.577922380777576,0.34558721612238624
2020,13,15,5,904.5140933259828,34916.099418404345,182.1046885150564,222.3195440222404,404.4242325372968,5700.617703622613,0.2013287464050897,0.2457889220993237,0.44711766850441337,0.16326616657007814
2020,13,15,6,3557.7764498390297,74273.96947049732,516.4527001768975,493.8867863990404,1010.3394865759378,2751.6323323183337,0.14516165010881,0.13881894867829206,0.2839805987871021,0.03704706173555624
2020,13,15,7,26432.63616815872,146207.67882990546,6262.303145157789,2371.729681034695,8634.032826192484,16304.235611678725,0.23691557305591351,0.08972732291801179,0.3266428959739253,0.11151422238668247
2020,13,15,8,9624.977997035414,44122.07837469599,1182.1103685590567,1256.2978859868167,2438.408254545873,2607.809448689561,0.12281694243074198,0.1305247540694398,0.2533416965001818,0.059104410869845594
2020,13,15,9,24095.36449820466,49911.891950987745,6459.568282151745,4018.139453806061,10477.707735957805,14362.266737566348,0.268083443296035,0.16675985350233866,0.4348432967983737,0.2877524008039956
2020,13,15,10,1932.0248392187038,17483.70346020899,438.79733286616295,275.43408719069294,714.2314200568559,2171.217409238242,0.2271178527102215,0.14256239443695579,0.3696802471471773,0.1241852113415042
2020,13,15,11,8560.77971759394,56337.296797353294,2520.2338373849934,547.6140123075863,3067.84784969258,9478.11182694655,0.29439302499577935,0.06396777283991331,0.3583607978356927,0.16823866897695788
2020,13,15,12,39004.952244619606,270912.5272802228,12304.906168681142,4414.139203975454,16719.045372656597,37249.219913981586,0.31547035595662076,0.11316868628096695,0.42863904223758775,0.13749537641517864
2020,13,15,13,1501.3638234279088,84206.06921999648,325.85579706639976,81.94485889649562,407.80065596289535,3015.615141132496,0.21703986201186526,0.054580280687328266,0.2716201426991935,0.035812325276149755
2020,13,15,14,1444.6934856175362,164630.8666917278,129.9289544232895,70.54660392288878,200.47555834617827,2085.6706224176146,0.08993530857360459,0.04883153736429671,0.1387668459379013,0.012668770227171581
2020,13,15,15,7379.855381121141,64894.63722753366,1524.417007309491,874.1831240194375,2398.6001313289285,6193.995746687123,0.20656461794755426,0.11845531909144706,0.32501993703900134,0.09544695850551914
2020,14,15,1,631.0932218805298,777.5095763411855,146.11007614176648,256.46125051563837,402.5713266574048,410.5496090983828,0.23151900713873633,0.40637617648853186,0.6378951836272682,0.5280315787624795
2020,14,15,2,93.15373890423568,251.75030268698794,31.107292672867295,23.11714792725352,54.224440600120815,96.29523125603289,0.33393498788971154,0.24816124612044302,0.5820962340101546,0.38250294132023716
2020,14,15,3,6218.142832072852,2410.9797088479504,926.5689808742688,2853.334864190412,3779.9038450646813,1350.8936935424892,0.14901056567807916,0.458872518893111,0.6078830845711901,0.5603090264861637
2020,14,15,4,5886.572076431427,1823.605028023877,628.8850065173959,3686.44251625268,4315.327522770076,848.9848713662533,0.10683382422773972,0.6262460509083726,0.7330798751361123,0.46555304373460926
2020,14,15,5,475.21905742888254,919.310674488692,73.50918358674119,108.65867253933136,182.16785612607254,258.2446203767995,0.15468483941796038,0.2286496529142086,0.383334492332169,0.28091115173924375
2020,14,15,6,621.0661400326693,1909.2883431471648,89.46340265679812,204.86709240086577,294.3304950576639,274.81668611323647,0.14404810839002136,0.3298635671719108,0.47391167556193214,0.1439367118641933
2020,14,15,7,1787.5092388208138,3520.791185192119,343.814921045553,440.0874660224922,783.9023870680452,928.614472977598,0.19234301763517664,0.24620150568441795,0.4385445233195946,0.26375164675576357
2020,14,15,8,20.825354836971776,411.355873859456,2.260313632542363,4.900661616846922,7.160975249389285,54.21806180610002,0.10853662039551765,0.23532187831664958,0.3438584987121672,0.13180330038176186
2020,14,15,9,2546.768567175788,1871.3398821182202,605.7671712893917,892.5808473648932,1498.348018654285,971.7601627992346,0.23785717284910218,0.35047583783975755,0.5883330106888597,0.519285765287743
2020,14,15,10,389.9639975774557,552.5510356023578,61.06865875906264,123.06853682451272,184.13719558357536,201.3401377099386,0.15660076093802228,0.3155894841294125,0.4721902450674348,0.3643828800184036
2020,14,15,11,339.3638741734816,1392.9970532654568,98.03617800736896,36.8719007123041,134.90807871967306,405.85069789012783,0.2888821865501607,0.10865004650864905,0.39753223305880975,0.29135072248626415
2020,14,15,12,2248.5460255273897,6677.0783452223395,554.4541095454123,609.7301349166219,1164.1842444620343,1915.984477092805,0.2465833935577844,0.2711664017522663,0.5177497953100508,0.28694952762741693
2020,14,15,13,62.21344025221199,1850.5968780730036,14.740862855656452,9.339900529957717,24.08076338561417,71.51222239041255,0.23694016591748185,0.1501267329389591,0.38706689885644097,0.03864278776092882
2020,14,15,14,40.67264842978652,2792.114592224329,4.100807962880887,6.759064143799277,10.859872106680164,32.12437803354048,0.1008247095086552,0.16618205120002197,0.2670067607086772,0.011505393841285252
2020,14,15,15,454.492808556689,981.9976570701944,87.32270053989346,104.56582469622751,191.88852523612098,192.21076783832012,0.19213219416430366,0.23007146147876834,0.42220365564307205,0.19573444646679097
2020,15,15,1,477.60246299966997,6808.3290632818635,187.80494865757566,53.95056007032591,241.75550872790157,1964.098614811604,0.39322441404098335,0.11296122664753341,0.5061856406885168,0.28848467759941626
2020,15,15,2,1300.23702971704,1164.2634794123683,60.36253176529033,270.47199720727207,330.8345289725624,311.0441078616656,0.046424252183024296,0.20801745452991188,0.2544417067129362,0.26715955053288887
2020,15,15,3,20955.535603101638,14321.063495009112,5035.77256525807,5973.485600321629,11009.2581655797,6609.8914747122935,0.2403075092250433,0.2850552576397757,0.525362766864819,0.461550322503342
2020,15,15,4,52780.60517524851,27622.670990813425,8589.796284674663,20080.862313629226,28670.65859830389,10641.084650769202,0.1627453163174956,0.38045911461140575,0.5432044309289014,0.38523011240687577
2020,15,15,5,285.4641224395802,6063.500303001407,103.3372049757906,45.23280460636487,148.57000958215548,1507.0081035819082,0.3619971718080348,0.15845355353171783,0.5204507253397527,0.24853764793842686
2020,15,15,6,141.5687661069896,18902.32420843927,28.416954151918645,26.67100704131972,55.087961193238364,683.2005281007628,0.20072898092819944,0.1883961256055823,0.38912510653378174,0.03614373135107565
2020,15,15,7,4485.639321569544,21876.49592117421,875.1548361041491,750.8017564743035,1625.9565925784527,3388.4265879750733,0.195101472357775,0.16737898494513703,0.36248045730291206,0.15488890909148859
2020,15,15,8,137.96026356277522,3345.6294928114944,16.712539791630068,24.30450009248512,41.01703988411519,152.24096238785484,0.12114024255995613,0.17617029327742614,0.2973105358373823,0.04550442979862644
2020,15,15,9,4784.434566036904,9151.037871659817,1164.4174852066333,1593.8005033556,2758.2179885622336,3338.884572012935,0.24337619610736083,0.33312201919730605,0.5764982153046669,0.3648640316912302
2020,15,15,10,437.98546612020056,3423.082306348635,83.77525812630981,64.02401475951959,147.7992728858294,577.9155147214797,0.1912740595445205,0.1461784002256113,0.3374524597701318,0.16882898598425344
2020,15,15,11,600.9609682922197,8164.605975214176,189.55771339662857,76.2806034173343,265.8383168139629,995.0940829718688,0.31542433435453227,0.12693104451376375,0.442355378868296,0.1218790087351111
2020,15,15,12,10069.496320846962,61696.97111208858,2449.1219913281543,1682.3737327328306,4131.495724060985,9065.936889747747,0.2432218964376318,0.16707625477252505,0.41029815121015684,0.14694298158133431
2020,15,15,13,149.937761512814,14897.992317304086,40.28570764766295,18.050675160102426,58.336382807765375,724.1158905068748,0.26868286708562106,0.12038778609189638,0.3890706531775174,0.048604931126579445
2020,15,15,14,68.16703045559917,37032.131639262094,11.29235137890044,5.229607738242795,16.521959117143233,204.6116420845593,0.16565708236705062,0.07671755250728014,0.24237463487433072,0.005525246131595259
2020,15,15,15,529.8627980209508,10412.89740954195,65.85550568314235,78.59653895759114,144.4520446407335,1093.4784363683912,0.12428784570102698,0.14833375592917816,0.27262160163020516,0.10501192831942938
2020,16,15,1,20258.38376622546,43840.83271734799,5904.968514449583,4157.362271395077,10062.33078584466,10082.027749538333,0.291482705757321,0.20521687807722266,0.49669958383454366,0.22996889257417855
2020,16,15,2,3613.4293420627087,2123.1854675931336,1715.4581415436655,878.4213885237584,2593.8795300674237,1609.0486615143816,0.47474517394725213,0.24309909102091803,0.7178442649681701,0.7578464934287709
2020,16,15,3,96604.77885800492,112497.08148744778,12703.921807548939,26836.570769916463,39540.492577465404,21277.139168846876,0.13150407213520846,0.2777975488082463,0.40930162094345474,0.18913503254945277
2020,16,15,4,285831.0886239565,160371.8991173038,49407.8183381165,104344.69556215164,153752.51390026812,61682.227390960885,0.17285669860467187,0.3650571953683773,0.5379138939730491,0.3846199223833067
2020,16,15,5,3523.2138086348723,49299.67235489336,822.8006547357602,980.3605736866313,1803.1612284223916,7085.519620991518,0.23353696353005837,0.2782574736974275,0.5117944372274859,0.14372346270346414
2020,16,15,6,19.06306008598765,124249.25107404187,2.4540365023920763,4.05144744933186,6.505483951723937,1600.883330959286,0.12873255874569275,0.2125287037368091,0.3412612624825019,0.012884450546951766
2020,16,15,7,97397.50226140844,254882.61233860574,24610.950502014133,13383.267266278672,37994.2177682928,39192.38801265516,0.2526856431693697,0.13740873180052265,0.3900943749698923,0.1537664246809781
2020,16,15,8,45.06807069321805,43864.301739413495,5.8666023563105325,6.854173608319973,12.720775964630505,2553.8988175229824,0.1301720323517943,0.1520849129526063,0.2822569453044006,0.05822271679360216
2020,16,15,9,54590.490790347816,96838.07784462482,12273.561308775006,11750.707608701456,24024.26891747646,26137.62606809212,0.22482965679702413,0.21525191363143242,0.4400815704284565,0.26991062451724346
2020,16,15,10,7553.502604085992,38509.974145454704,1794.0683059030202,1117.7440901483615,2911.8123960513817,6602.491481495933,0.23751475308058237,0.14797692524044792,0.38549167832103026,0.17144886819601302
2020,16,15,11,18685.383631319117,104284.14897244086,7404.6450077543195,1813.5314118809345,9218.176419635254,18995.446626843586,0.3962800632759382,0.09705615082160912,0.49333621409754735,0.18215085239717022
2020,16,15,12,123675.34452114977,732281.1649433887,39349.092116650514,14296.600014743042,53645.69213139356,119333.86782827087,0.3181644026867571,0.1155978183856862,0.43376222107244333,0.1629618151348961
2020,16,15,13,2792.8211085003577,202195.54081519067,874.3586611949917,187.1818041134342,1061.5404653084258,1639.2940801184639,0.31307363673733124,0.06702248258712995,0.38009611932446113,0.008107469005049918
2020,16,15,14,2283.341991552705,367759.43409590714,156.24913811590918,154.47923737428613,310.7283754901953,6975.623938753954,0.06843001998559906,0.06765488391392392,0.13608490389952296,0.018967899371236243
2020,16,15,15,14314.848667034985,93621.26405780429,4065.763277020924,1769.9079675181456,5835.671244539069,8789.44613933571,0.284024188560497,0.1236414026222985,0.4076655911827955,0.0938830107432524
2020,17,15,1,5726.930155971647,16772.889912790622,1241.8787850972253,1280.9032504612794,2522.7820355585045,1975.8674104556728,0.21684894896129997,0.2236631520860512,0.4405121010473511,0.11780125075219873
2020,17,15,2,19498.871565332818,17221.248885109777,7310.120857652497,4538.660866014376,11848.781723666872,11222.773374395003,0.37489968756187986,0.23276530904914994,0.6076649966110298,0.6516817362821281
2020,17,15,3,66284.61884465515,106500.50317257206,9075.445818130578,17714.811821347022,26790.2576394776,20610.01821945502,0.1369163159767098,0.26725373291899757,0.4041700488957074,0.19352038352399903
2020,17,15,4,244609.2824062938,150005.19267244477,39553.38446963778,87439.19353987672,126992.5780095145,60912.537162516426,0.16170025961623144,0.35746474001195516,0.5191649996281866,0.406069523843262
2020,17,15,5,1681.6248297650893,51328.051208904115,550.609155309517,667.5705746613748,1218.179729970892,5116.21970886333,0.3274268704669596,0.3969794943826023,0.724406364849562,0.09967687430875606
2020,17,15,6,2379.895368524189,152678.99311787894,675.3000048597559,436.56672019429277,1111.8667250540486,6399.795603158322,0.2837519723728527,0.18343945955280158,0.4671914319256543,0.041916674144014225
2020,17,15,7,89342.27735539745,265433.8408474936,17879.59817596841,10933.013289822311,28812.611465790724,37367.95385168406,0.20012471928429354,0.1223722252605173,0.32249694454481087,0.14078066961007438
2020,17,15,8,8193.31958014332,47117.3840332421,994.9214254633966,1093.608234523142,2088.5296599865387,2818.2716482804717,0.12143080905505131,0.13347559848312573,0.25490640753817706,0.05981383954364134
2020,17,15,9,18045.79802332479,80177.14473153201,6206.1105235820905,2911.1216332542017,9117.232156836293,18801.10159267491,0.3439088986566561,0.16131853129972312,0.5052274299563793,0.2344945265340788
2020,17,15,10,11012.478425953674,63418.81981855392,2237.5963779098447,1331.8099241702907,3569.4063020801354,13080.87696381798,0.20318735632084295,0.12093643888841098,0.32412379520925394,0.2062617532341877
2020,17,15,11,138417.35148891908,235401.72205307527,31722.53451924451,13850.20188662157,45572.736405866075,76722.2086938196,0.22918033164204876,0.10006116818186872,0.3292414998239175,0.32592033747536175
2020,17,15,12,136643.64914697906,716100.5035905996,37421.425735802484,14195.390268234249,51616.81600403674,122936.14603304317,0.27386143424456255,0.10388620588553772,0.3777476401301003,0.1716744303580699
2020,17,15,13,3681.5262959578786,142684.96199432286,938.1819739249179,545.1787700088504,1483.3607439337684,3997.8239495280436,0.2548350598378157,0.14808498600361156,0.40292004584142727,0.028018537438353936
2020,17,15,14,9240.980173274987,409322.6059831766,1037.0739416309523,792.9013880126395,1829.9753296435917,7885.41983132757,0.11222553475768524,0.08580273663022443,0.19802827138790968,0.019264559826562975
2020,17,15,15,27160.62710873671,118155.86270904265,5552.2990372187305,2957.946489357972,8510.245526576702,13254.949023510268,0.20442455231207576,0.10890567723329535,0.3133302295453711,0.11218189871924016
2020,18,15,1,3149.2808434801154,8525.67918084218,260.07457966811785,725.7087334019335,985.7833130700513,764.9108001175947,0.08258221244591264,0.23043633434736435,0.313018546793277,0.0897184592444441
2020,18,15,2,232.54371317611967,575.9863792310113,71.21708366821598,42.794695308650574,114.01177897686655,259.362219090733,0.30625245763698156,0.18402860573676105,0.4902810633737426,0.4502922785031873
2020,18,15,3,7702.89256107943,10536.333785514897,510.482971799199,1884.6512952926776,2395.1342670918766,1030.2111587956185,0.06627159443694271,0.24466799716450616,0.31093959160144885,0.09777700476914736
2020,18,15,4,17987.18958946135,7707.775517710695,2198.0480589401386,9906.589812514965,12104.637871455103,2604.573518504283,0.12220075003979329,0.5507580694162033,0.6729588194559966,0.3379150719321771
2020,18,15,5,212.3251051422867,6790.33754268683,41.348460184016005,49.24013207304119,90.5885922570572,460.871436363103,0.1947412679075652,0.23190913782919642,0.42665040573676166,0.06787165342899043
2020,18,15,6,842.8633858667047,3377.645611152861,111.26937903776904,231.10633249506765,342.3757115328367,312.1801113307787,0.13201353968336432,0.274191922878966,0.40620546256233037,0.0924253599311815
2020,18,15,7,10946.034698341959,20713.94658011724,2373.649876856046,1635.0360043625703,4008.6858812186165,6110.338661745359,0.21685020578416334,0.14937244850961745,0.3662226542937808,0.2949866959496028
2020,18,15,8,88.03161772533895,8045.562182748642,12.473419513057548,11.429175949606202,23.90259546266375,74.63497075407999,0.14169249453048743,0.12983035237709187,0.2715228469075793,0.009276538924043478
2020,18,15,9,15316.910735842708,12616.702654004532,2338.3238009564116,7293.77504811274,9632.09884906915,4498.828386925417,0.15266288622317034,0.4761910005158393,0.6288538867390097,0.35657719059404896
2020,18,15,10,306.40563928742364,4212.770207576439,66.56482975177299,28.899935733097163,95.46476548487016,367.11990283966423,0.21724414050138252,0.09431920313316294,0.31156334363454546,0.08714453548390058
2020,18,15,11,1335.7749477090376,8348.806730962508,322.19137581810924,67.04525202584371,389.23662784395293,1355.4585215606137,0.24120184045276008,0.0501920268386765,0.29139386729143657,0.1623535632384135
2020,18,15,12,1564.6399268306761,37032.37433920796,595.1617535569859,158.731734347911,753.8934879048969,3800.310331218899,0.3803825681238631,0.10144936967666222,0.48183193780052536,0.10262129822973104
